Artist,Title,Streams,Daily
Carly Pearce,I Hope You’re Happy Now,"215,457,179","78,600"
SR,Welcome To Brixton,"215,400,918","69,967"
Keith Urban,One Too Many,"215,306,721","63,754"
Taylor Swift,peace,"214,826,393","131,109"
Russ,CIVIL WAR,"214,441,554","18,355"
TOMORROW X TOGETHER,Blue Hour,"214,248,726","74,795"
MASN,Psycho!,"214,152,214","25,200"
Jesse & Joy,Tanto,"214,136,684","55,107"
Tyla Yaweh,Tommy Lee,"213,844,454","38,198"
Bring Me The Horizon,Kingslayer,"213,672,395","191,648"
BTS,Moon,"213,024,797","54,992"
SUPER-Hi,Following the Sun,"212,868,783","242,449"
Hugo & Guilherme,Coração Na Cama,"212,754,649","55,252"
Polo G,I Know,"212,266,597","78,749"
Victor Leksell,Svag,"212,110,365","46,749"
VK Blanka,Black Catcher,"212,027,283","96,713"
TWICE,MORE & MORE,"211,683,286","49,997"
Dalex,+Linda,"211,496,157","56,847"
Calvin Harris,Over Now,"211,263,030","53,228"
Megan Thee Stallion,Cry Baby,"211,171,375","54,320"
Vaundy,Kaiju no Hanauta,"210,978,370","220,286"
Ariana Grande,just like magic,"208,544,356","71,300"
Aitch,Rain,"208,290,219","256,035"
Joji,Daylight,"208,220,287","54,443"
Wilbur Soot,Your New Boyfriend,"207,829,724","16,944"
carolesdaughter,Violent,"207,616,462","55,896"
K/DA,VILLAIN,"206,244,095","106,876"
Juice WRLD,Up Up And Away,"205,873,515","57,921"
Sam Smith,I'm Ready,"205,675,551","17,661"
Lefty Sm,Por Mi México,"205,305,406","117,757"
Pop Smoke,Enjoy Yourself,"204,319,276","53,146"
Playboi Carti,New Tank,"203,269,466","171,531"
Sia,Together,"203,227,004","22,726"
Danna Paola,No Bailes Sola,"202,936,409","24,293"
K/DA,THE BADDEST,"202,779,979","53,217"
Bryson Tiller,Sorrows,"202,687,831","209,927"
Conkarah,Banana,"202,672,598","36,272"
Rels B,La Última Canción,"202,634,801","592,358"
Taylor Swift,long story short,"202,433,889","103,554"
Lil Baby,Heatin Up,"202,269,670","67,860"
Jack Harlow,Already Best Friends,"201,975,886","69,866"
Juice WRLD,Bad Energy,"201,873,047","45,776"
Bad Bunny,LA DROGA,"201,787,905","90,326"
Megan Thee Stallion,Captain Hook,"201,718,301","44,051"
Octavian,Papi Chulo,"201,703,031","39,144"
Kygo,I'll Wait,"201,240,494","37,660"
Alesso,Midnight,"200,949,379","15,978"
Junior H,Dias Nublados,"200,306,206","175,846"
Lyanno,En Tu Cuerpo,"200,153,016","59,585"
Alicia Keys,Underdog,"198,537,544","36,118"
Lil Uzi Vert,Baby Pluto,"198,366,658","41,953"
DJ Scheme,E-ER,"198,133,781","99,094"
Ayushmann Khurrana,Mere Liye Tum Kaafi Ho,"197,827,322","186,568"
Myke Towers,Tú,"197,709,232","151,130"
Sub Urban,Freak,"197,690,096","79,023"
Hungria,Amor e Fé,"197,308,748","130,609"
Lil Baby,Grace,"197,035,570","135,966"
Ado,うっせぇわ,"196,909,419","155,612"
League of Legends,Warriors,"196,745,353","71,303"
Tommy Boysen,Hookah & Sheridan's,"196,598,345","53,880"
BTS,Louder than bombs,"196,326,146","45,763"
Matuê,Máquina do Tempo,"196,310,825","145,523"
Bad Bunny,SORRY PAPI,"196,110,252","89,604"
Noah Cyrus,Lonely,"195,999,840","42,972"
Why Don't We,Fallin’ (Adrenaline),"195,717,792","62,057"
Key Glock,Mr. Glock,"195,594,511","174,025"
Niall Horan,No Judgement,"195,438,388","17,974"
Rauw Alejandro,Fantasias,"195,372,007","31,674"
BLACKPINK,Bet You Wanna,"195,027,482","45,324"
Bad Bunny,<3,"194,809,600","82,382"
Piso 21,Más De La Una,"194,603,069","28,795"
Pashanim,Airwaves,"194,558,955","84,062"
Arash Buana,if u could see me cryin' in my room,"194,536,835","208,770"
Jhené Aiko,P*$$Y Fairy (OTW),"194,220,467","123,190"
Lil Uzi Vert,Silly Watch,"194,192,207","135,421"
Lauv,Tattoos Together,"193,934,580","23,624"
Bad Bunny,YO VISTO ASÍ,"193,619,031","36,490"
Taylor Swift,cowboy like me,"193,508,326","112,728"
Royal & the Serpent,overwhelmed,"193,417,358","61,951"
Paul Woolford,Looking For Me,"193,324,672","70,879"
Dilsinho,Sogra,"193,006,420","62,084"
Anitta,Me Gusta,"192,704,844","25,187"
Pop Smoke,Shake The Room,"191,926,854","38,280"
Luke Bryan,One Margarita,"191,890,873","126,385"
Taylor Swift,hoax,"191,732,561","122,280"
Ben&Ben,Sa Susunod na Habang Buhay,"191,605,822","185,970"
Taylor Swift,happiness,"191,111,412","93,568"
Morat,Bajo La Mesa,"190,905,420","61,071"
ENHYPEN,Given-Taken,"190,826,506","107,312"
BTS,Stay,"190,800,373","29,186"
The Weeknd,Faith,"190,398,426","63,640"
Flume,The Difference,"190,366,045","104,381"
BTS,Your eyes tell,"190,327,025","30,813"
Morgan Wallen,Still Goin Down,"190,162,746","88,727"
The Weeknd,Hardest To Love,"190,091,164","50,387"
Grupo Ensamble,Tus Jefes No Me Quieren,"190,033,901","119,431"
Madism,Pumped Up Kicks,"189,668,528","141,361"
MC Hariel,Maçã Verde,"189,533,776","91,537"
$NOT,Moon & Stars,"189,496,696","30,486"
Taylor Swift,epiphany,"189,289,241","114,182"
BTS,Inner Child,"189,139,389","41,208"
BTS,UGH!,"188,524,143","38,097"
Rauw Alejandro,De Cora <3,"188,406,839","30,598"
Ariana Grande,safety net,"188,181,213","74,039"
Os Barões Da Pisadinha,Basta Você Me Ligar,"188,134,422","23,624"
Imanbek,Goodbye,"187,829,050","35,196"
Papu DJ,L-Gante: RKT SESSIONS #1,"187,114,541","50,342"
Bring Me The Horizon,Parasite Eve,"187,044,983","73,405"
Will Paquin,Chandelier,"186,842,655","186,236"
Bad Bunny,BAD CON NICKY,"186,179,052","31,791"
girl in red,midnight love,"186,149,139","71,109"
BTS,Dis-ease,"185,987,736","29,196"
Playboi Carti,Stop Breathing,"185,836,681","119,288"
Reik,La Bella y la Bestia,"185,617,432","64,573"
LiSA,炎,"185,486,471","56,003"
A Boogie Wit da Hoodie,Numbers,"185,285,972","23,758"
Taylor Swift,coney island,"184,663,960","90,383"
Tayc,N'y pense plus,"184,397,582","143,699"
Lunay,La Cama (Remix),"184,239,145","29,873"
Rauw Alejandro,Enchule,"183,966,774","53,233"
The Weeknd,Escape From LA,"183,753,439","57,937"
Pritam,Mehrama,"183,591,696","146,958"
BTS,Fly To My Room,"183,494,659","21,335"
Demi Lovato,I Love Me,"183,221,209","14,290"
Guilherme & Benuto,3 Batidas,"183,175,281","54,062"
The Weeknd,Alone Again,"183,136,442","57,811"
Lennon Stella,Summer Feelings,"182,642,328","32,677"
Matuê,777-666,"182,363,755","120,473"
Chris Young,Famous Friends,"182,093,063","81,351"
Lil Uzi Vert,Yessirskiii,"181,888,073","51,030"
The Kid LAROI,TELL ME WHY,"181,655,483","21,478"
The Weeknd,Too Late,"181,611,869","51,944"
Chloe x Halle,Do It,"180,706,172","41,553"
Natanael Cano,Pacas Verdes,"180,298,368","107,906"
Juice WRLD,Titanic,"180,290,584","41,646"
Mac Miller,Circles,"180,274,880","78,272"
Lil Durk,Still Trappin',"179,995,450","68,529"
Matheus & Kauan,Litrão,"178,963,955","25,569"
Sam Smith,My Oasis,"178,686,245","40,315"
Bazzi,Young & Alive,"178,564,066","18,946"
Taylor Swift,dorothea,"178,268,021","96,552"
KAI,Mmmh,"178,256,955","64,813"
Tame Impala,One More Hour,"177,226,108","147,241"
Santa Fe Klan,Así Soy,"177,129,290","120,302"
ZAAC,Desce Pro Play (PA PA PA),"176,604,084","23,348"
Pop Smoke,Imperfections (Interlude),"176,223,209","109,123"
Money Man,24,"176,122,689","51,312"
Dimitri Vegas & Like Mike,Say My Name,"175,770,844","48,097"
YoungBoy Never Broke Again,Kacey Talk,"175,472,283","60,924"
iann dior,Prospect,"175,412,126","23,678"
Kehlani,Toxic,"175,379,598","75,227"
Luísa Sonza,MODO TURBO,"175,363,206","78,307"
BLACKPINK,You Never Know,"175,332,974","59,195"
Ariana Grande,nasty,"175,230,571","69,805"
Lil Uzi Vert,Lo Mein,"175,197,849","39,936"
T3R Elemento,Ojitos de Miel,"175,139,905","104,381"
Duncan Laurence,Arcade,"174,966,702","58,278"
Pop Smoke,War,"174,896,847","45,420"
Cat Burns,go,"174,721,962","62,496"
ZICO,Any song,"174,650,168","46,798"
Mavi Gri,Altüst Olmuşum,"174,415,001","145,209"
Dua Lipa,Cool,"174,403,086","40,098"
YOASOBI,ハルジオン,"174,387,149","72,883"
Headie One,Ain't It Different,"174,305,206","42,505"
Selena Gomez,Feel Me,"174,150,283","23,581"
Christian Nodal,Nace Un Borracho,"174,006,742","86,437"
Joji,Afterthought,"173,869,078","102,781"
BLANCO,Notti In Bianco,"173,685,237","45,997"
SZA,The Other Side (from Trolls World Tour),"173,456,575","38,465"
Matisse,Eres Tú,"173,177,676","44,541"
Alok,Liberdade (Quando o Grave Bate Forte),"172,763,777","37,494"
FLETCHER,Bitter,"172,570,970","62,549"
Timmy Trumpet,Mad World,"172,330,056","102,376"
Banda MS de Sergio Lizárraga,Cerrando Ciclos,"172,258,113","102,809"
HARDY,GIVE HEAVEN SOME HELL,"172,208,610","146,194"
Jowell & Randy,Anaranjado,"171,583,334","22,809"
Tame Impala,Lost In Yesterday,"171,479,372","72,617"
Ninho,Lettre à une femme,"171,404,400","97,572"
Sheff G,Weight On Me,"171,403,746","100,632"
Sebastian Yatra,TBT,"171,335,189","34,519"
Lil Yachty,Coffin,"171,259,446","150,409"
Lil Uzi Vert,Homecoming,"171,234,791","69,756"
6ix9ine,TROLLZ,"171,179,892","31,946"
Alec Benjamin,Jesus in LA,"170,946,926","28,143"
Niack,Oh Juliana,"170,670,902","20,184"
Daddy Yankee,Definitivamente,"170,230,940","19,148"
mgk,drunk face,"169,570,074","59,017"
Cali Y El Dandee,Locura,"169,500,044","22,891"
Daddy Yankee,De Vuelta Pa' La Vuelta,"169,397,509","92,040"
Harnoor,Waalian,"169,202,475","111,072"
Bad Bunny,HOY COBRÉ,"168,975,590","47,623"
Eric Church,Hell Of A View,"168,478,228","94,521"
Myke Towers,Relación Rota,"168,158,712","127,449"
Leyla Blue,What A Shame,"167,535,749","36,467"
Nicki Minaj,Yikes,"167,516,464","28,174"
Eminem,Those Kinda Nights,"167,296,607","30,089"
Juice WRLD,Can't Die,"167,130,055","36,216"
Jeezy,Soul Survivor,"166,905,314","83,497"
Headie One,Only You Freestyle,"166,883,914","36,224"
Guilherme & Benuto,Pulei na Piscina,"166,850,748","44,682"
Morgan Wallen,Livin’ The Dream,"166,796,750","77,903"
The Weeknd,Scared To Live,"166,794,299","46,149"
Tesher,Jalebi Baby,"166,617,749","48,352"
Luísa Sonza,BRABA,"166,578,010","54,969"
Jorge & Mateus,Lance Individual,"166,487,737","15,032"
DaBaby,PRACTICE,"166,379,095","25,283"
Faouzia,Minefields,"166,192,969","119,176"
EVERGLOW,DUN DUN,"166,078,357","50,215"
Khalid,Eleven,"165,866,102","15,052"
Robin Schulz,Alane,"165,569,016","22,691"
CNCO,Tan Enamorados,"165,464,154","31,450"
Phoebe Bridgers,Kyoto,"165,364,806","62,490"
J. Cole,t h e . c l i m b . b a c k,"165,295,550","29,076"
Rod Wave,Rags2Riches,"165,243,471","13,515"
Bring Me The Horizon,Teardrops,"165,201,755","76,925"
Trevor Daniel,Past Life,"165,197,850","20,675"
El Taiger,La Historia,"164,683,956","61,916"
Lil Baby,Commercial,"164,496,491","51,656"
OneRepublic,Better Days,"164,443,809","23,016"
Cuco,Piel Canela,"164,385,147","116,033"
Jordan Davis,Almost Maybes,"164,127,138","92,678"
Tame Impala,Is It True,"163,456,053","106,963"
Anson Seabra,Walked Through Hell,"163,440,202","63,792"
KHEA,Dónde Estás,"163,203,321","94,474"
Bebe Rexha,"Baby, I'm Jealous","163,140,332","56,790"
ZAYN,Better,"162,978,142","19,502"
Lady Gaga,911,"162,618,145","40,388"
Juanfran,Como Llora,"162,239,572","17,637"
Jeeiph,Bonita,"162,198,252","27,973"
Dilsinho,Não Vai Embora,"161,796,214","192,889"
Bankrol Hayden,Brothers,"161,669,896","17,639"
Myke Towers,La Playa,"161,493,141","19,650"
CKay,love nwantiti,"161,200,195","45,016"
OBOY,Cabeza,"161,079,644","96,479"
K-391,End of Time,"161,041,226","54,496"
Lauv,Fake,"160,852,508","19,924"
Crissin,Poblado,"160,807,067","26,440"
Carin Leon,Si Tu Amor No Vuelve,"160,747,619","96,701"
Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),"160,724,866","31,645"
Lauv,Chasing Fire,"160,322,323","23,711"
Güneş,Dua,"160,297,076","90,134"
Shablo,M' Manc (con Geolier & Sfera Ebbasta),"160,283,477","81,602"
Christian Nodal,Amor Tóxico,"160,255,013","47,822"
Taylor Swift,the lakes,"160,102,490","127,990"
Joji,Ew,"159,902,614","70,348"
Grupo Firme,Gracias (En Vivo),"159,799,942","41,839"
Ovy On The Drums,Miedito o Qué?,"159,652,206","70,050"
David Bisbal,Si Tú La Quieres,"159,564,155","67,980"
Soolking,Meleğim,"158,991,950","61,352"
Ariana Grande,off the table,"158,822,915","50,414"
Rels B,Me Olvidé De Los 2,"158,283,292","91,708"
Daddy Yankee,Don Don,"157,956,282","18,475"
Dubdogz,Infinity,"157,847,142","82,496"
Hailee Steinfeld,Wrong Direction,"157,777,814","21,626"
Mac Miller,Surf,"157,206,364","61,613"
The Weeknd,Snowchild,"157,054,355","41,507"
Ty Dolla $ign,Ego Death,"156,444,383","25,663"
Because,BMW,"156,420,889","132,401"
Lee Brice,Memory I Don't Mess With,"156,380,041","133,264"
Natanael Cano,Arriba,"156,240,395","50,097"
PARTYNEXTDOOR,LOYAL,"156,205,433","32,950"
Carlos Rivera,100 Años,"156,053,736","78,790"
yama,春を告げる,"155,993,957","56,185"
Junior H,Clave Ali,"155,911,276","121,334"
Anıl Emre Daldal,M.,"155,858,444","176,015"
Bryson Tiller,Outta Time,"155,674,534","64,360"
Kidd Keo,Ma Vie,"155,428,917","46,719"
Jorge & Mateus,Ranking,"155,204,034","9,749"
Steve Lacy,Uuuu,"155,106,335","330,097"
Matheus & Kauan,Nem Doeu,"155,099,898","30,055"
Yung Gravy,oops!,"155,057,353","47,969"
DUSTY LOCANE,ROLLIN N CONTROLLIN FREESTYLE,"155,031,631","37,585"
Trey Lewis,Dicked Down in Dallas,"154,990,780","84,095"
Eminem,You Gon’ Learn,"154,919,302","24,069"
VIZE,Thank You [Not So Bad],"154,768,854","20,733"
MC Du Black,Tudo Aconteceu,"154,430,976","104,174"
Juice WRLD,Fighting Demons,"153,987,899","40,802"
Tom Gregory,Fingertips,"153,912,995","27,018"
Phoebe Bridgers,I Know The End,"153,784,500","146,312"
NOTD,I Don't Know Why,"153,263,866","18,035"
Sech,La Luz,"153,250,602","8,766"
Greeicy,Los Besos,"153,190,333","55,525"
Kaleb J,It's Only Me,"152,914,217","63,022"
Chico Rose,Somebody's Watching Me,"152,899,822","96,761"
Evdeki Saat,Uzunlar,"152,784,652","82,602"
Ingrid Andress,More Hearts Than Mine,"152,779,894","50,600"
Murilo Huff,Desejando Eu,"152,416,568","62,231"
5 Seconds of Summer,Old Me,"152,372,103","21,909"
1nonly,Shakira!,"152,226,997","68,877"
KAROL G,Follow,"152,064,831","39,040"
Jonas Brothers,X,"151,925,943","18,361"
Wisin,3G,"151,667,318","20,941"
Junior H,Atrapado en un Sueño,"151,360,696","92,869"
DaBaby,FIND MY WAY,"151,336,443","9,340"
Luke Combs,Cold As You,"151,062,113","82,600"
J Balvin,Negro,"150,868,534","25,557"
Banda MS de Sergio Lizárraga,Qué Maldición,"150,738,381","40,868"
Yolanda Be Cool,We No Speak Americano (Edit),"150,552,982","62,716"
Madison Beer,Baby,"150,551,279","36,110"
Sleepy Hallow,Molly,"150,520,247","68,775"
Grupo Recluta,Se Fue La Pantera,"150,350,829","89,789"
Matuê,É Sal,"150,338,330","91,003"
Daði Freyr,Think About Things,"150,256,348","33,255"
Astrid S,It's Ok If You Forget Me,"150,154,933","39,858"
Dan + Shay,I Should Probably Go To Bed,"150,061,522","20,170"
KITSCHKRIEG,Standard,"149,257,482","24,506"
Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni","149,187,010","162,889"
Rvfv,Yo No Sé,"148,758,130","74,706"
Agust D,People,"148,607,248","58,196"
Anuel AA,Narcos,"148,562,388","35,265"
Conan Gray,The Story,"148,541,292","29,947"
Christian Nodal,AYAYAY!,"148,343,707","40,422"
Junior H,Intro,"147,961,605","155,586"
Kim Dracula,Paparazzi,"147,840,871","43,791"
Jason Derulo,Coño,"147,691,780","33,261"
Playboi Carti,Rockstar Made,"147,549,080","97,162"
Sam Hunt,Hard To Forget,"147,525,974","56,185"
C. Tangana,Nunca Estoy,"147,347,763","66,362"
Sheff G,"No Suburban, Pt. 2","147,329,432","55,291"
Zack Tabudlo,Nangangamba,"147,328,647","63,508"
The Strokes,Selfless,"147,278,494","84,433"
Aya Nakamura,Jolie nana,"147,191,450","82,742"
(G)I-DLE,Oh my god,"147,183,405","48,497"
Rod Wave,Girl Of My Dreams,"147,074,838","63,523"
Eminem,Higher,"146,842,419","61,948"
Sergi,Seguro Te Pierdo,"146,807,990","58,061"
Residente,René,"146,801,070","81,765"
Douglas & Vinicius,Figurinha,"146,783,860","20,247"
ALI,LOST IN PARADISE,"146,697,321","115,374"
Princess Nokia,I Like Him,"146,603,630","21,170"
Ernia,Superclassico,"146,404,148","47,033"
Erica Banks,Buss It,"146,294,373","23,165"
Polo G,Be Something,"146,262,506","35,056"
John Legend,Conversations in the Dark,"146,035,153","34,271"
Anuel AA,El Manual,"146,009,928","43,232"
Justin Bieber,Come Around Me,"145,972,452","45,096"
Carlos Rivera,Perdiendo la Cabeza,"145,853,829","43,205"
Tevvez,Legend,"145,784,462","56,372"
BTS,Outro : Ego,"145,784,230","27,955"
Danna Paola,Sodio,"145,372,805","24,659"
Pascal Letoublon,Friendships (Lost My Love),"145,329,162","65,359"
Tai Verdes,Stuck In The Middle,"145,205,982","33,894"
DUSTY LOCANE,ROLANDO (Caught In The Rain),"144,987,471","56,771"
Dustin Lynch,Ridin’ Roads,"144,565,206","36,690"
Jax Jones,i miss u,"144,244,870","16,002"
DJ Scheme,Blue Bills,"144,143,138","129,139"
Dua Lipa,Good In Bed,"143,971,406","30,281"
Los 2 de la S,Somos Los Que Somos,"143,948,775","67,227"
Gaho,시작,"143,824,471","53,543"
Diplo,Dance with Me,"143,502,869","17,086"
Murda,Bi Sonraki Hayatımda Gel,"143,157,171","45,357"
Cole Swindell,Single Saturday Night,"143,114,100","46,517"
Thomas Rhett,On Me,"143,030,018","15,224"
Joan Sebastian,Que Sea,"143,027,592","70,847"
Lauv,Modern Loneliness,"142,908,168","13,042"
Gracie Abrams,21,"142,682,172","129,208"
Dynoro,Me Provocas,"142,638,866","32,038"
Rei 6,Ah Canım Sevgilim,"142,181,473","127,650"
Red Velvet-IRENE & SEULGI,Monster,"142,133,349","30,557"
Conan Gray,Comfort Crowd,"141,926,655","34,173"
NCT 127,Kick It,"141,760,037","40,869"
Kawe,Mds,"141,570,935","19,772"
Lil Tjay,Zoo York,"141,508,169","27,552"
$uicideboy$,That Just Isn't Empirically Possible,"141,357,805","124,929"
Apache 207,Bläulich,"141,014,124","28,158"
Lost Frequencies,Love To Go,"141,011,868","46,065"
Vaundy,Fukakoryoku,"140,952,495","95,608"
Pink Sweat$,17,"140,806,985","27,073"
Still Woozy,Window,"140,761,843","101,967"
Tones And I,Bad Child,"140,592,521","26,023"
Hailee Steinfeld,I Love You's,"140,413,329","12,900"
Joji,Your Man,"140,271,285","25,300"
Ana Mena,A Un Paso De La Luna,"140,257,737","49,997"
Reik,Poco,"140,068,782","50,935"
Tion Wayne,I Dunno,"139,954,275","31,665"
Lauana Prado,Viva Voz,"139,946,627","29,326"
Young Dolph,1 Scale,"139,676,507","93,934"
Future,Solitaires,"139,491,112","35,040"
Lil Xxel,LMK,"139,020,979","16,220"
Kehlani,Can I,"138,876,228","51,566"
DJ Ivis,Esquema Preferido,"138,678,128","5,617"
Dustin Lynch,Good Girl,"138,434,692","24,901"
Pop Smoke,Make It Rain,"138,382,328","18,960"
Código FN,Miami Vibe,"138,229,421","34,620"
Juice WRLD,I Want It,"138,045,819","31,942"
HIRAIDAI,"Stand by me, Stand by you.","138,001,650","55,814"
Juice WRLD,Screw Juice,"137,859,449","27,914"
Apache 207,Fame,"137,637,027","33,792"
Mac Miller,Woods,"137,409,673","64,495"
Junior H,Psicodelica,"137,334,063","143,410"
Olamide,Infinity,"136,967,501","101,427"
Aimyon,Naked Heart,"136,892,042","54,767"
Aitana,Más De Lo Que Aposté,"136,723,237","44,708"
Logic,Perfect,"136,682,089","38,158"
Matheus & Kauan,É Problema,"136,655,862","43,253"
Nicki Nicole,Colocao,"136,634,622","26,843"
Tate McRae,lie to me,"136,419,115","37,899"
Clinton Kane,i don't want to watch the world end with someone else,"136,166,074","36,353"
Yan Block,Vete Pal Carajo,"136,006,489","101,434"
BIN,Saturno,"135,888,683","63,830"
Mario Judah,Die Very Rough,"135,880,043","43,077"
Eminem,Darkness,"135,729,376","21,145"
blackbear,queen of broken hearts,"135,684,864","21,339"
Alejandro Fernández,Te Olvidé,"135,576,592","40,823"
Lost Frequencies,Don't Leave Me Now,"135,526,541","30,641"
Chris Stapleton,Joy Of My Life,"135,186,081","184,724"
Os Barões Da Pisadinha,Amor da Despedida,"134,806,804","17,572"
NIKI,Lose,"134,723,243","53,142"
Naza,Joli bébé,"134,690,540","71,940"
Giveon,Still Your Best,"134,672,354","86,732"
LA Vision,Hollywood,"134,669,938","31,168"
Leebrian,No Fue,"134,524,255","81,451"
Rocco Hunt,A Un Passo Dalla Luna,"134,350,822","41,800"
Britney Spears,Make Me...,"134,254,597","11,193"
Pop Smoke,Mannequin,"133,912,316","45,258"
Quinn XCII,Stacy,"133,510,115","22,898"
Eric Land,Cidade Inteira,"133,455,750","13,125"
Moneybagg Yo,Said Sum,"133,412,617","60,107"
Junior H,Jueves 10,"133,303,117","56,226"
Junior H,No Me Pesa,"133,256,101","74,403"
Bad Bunny,MÁS DE UNA CITA,"133,221,713","25,366"
Nathan Dawe,Lighter,"133,175,210","13,995"
Alberto Y Roberto,Loco Tu Forma De Ser,"133,032,479","60,274"
GFRIEND,MAGO,"133,026,636","71,699"
Pop Smoke,Aim For The Moon,"132,942,290","22,319"
Eminem,Unaccommodating,"132,864,083","19,555"
WhoHeem,Lets Link,"132,815,700","27,251"
Gazzelle,Destri,"132,748,325","72,739"
Lukas Graham,Share That Love,"132,646,956","16,689"
Camilo,El Mismo Aire,"132,498,275","43,073"
Dadju,Grand bain,"132,473,484","63,503"
Jessi,NUNU NANA,"132,411,890","34,452"
Kari Jobe,The Blessing,"132,386,943","82,050"
Lee Brice,Soul,"132,356,718","60,069"
21 Savage,Many Men,"132,353,443","75,797"
Jesse & Joy,Mañana Es Too Late,"132,305,403","17,454"
Bad Bunny,BENDICIONES,"132,300,682","27,217"
Tyla Yaweh,High Right Now,"132,152,874","22,909"
Lil Skies,Havin My Way,"132,100,637","22,706"
Anuel AA,Jangueo,"132,059,427","35,984"
AJ Tracey,Dinner Guest,"132,035,089","22,201"
The Weeknd,Missed You,"132,009,390","32,762"
Alec Benjamin,Must Have Been The Wind,"131,948,942","34,897"
LUM!X,The Passenger (LaLaLa) [feat. MOKABY],"131,872,547","20,746"
Marca MP,Mil Gracias Por Existir,"131,868,019","39,665"
City Girls,Kitty Talk,"131,812,967","25,424"
Selena Gomez,Boyfriend,"131,769,841","14,603"
Jonasu,Black Magic,"131,541,019","30,920"
Declan J Donovan,Perfectly Imperfect,"131,518,992","26,468"
La Adictiva,Escondidos,"131,150,416","77,244"
Bad Bunny,P FKN R,"130,856,136","33,047"
$uicideboy$,Putrid Pride,"130,686,232","71,328"
Yves V,Not So Bad,"130,605,352","52,629"
Khalid,Eleven,"130,525,343","40,159"
Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],"130,411,812","36,607"
Eminem,Gnat,"130,392,759","29,402"
MC Hariel,Ilusão (Cracolândia),"130,180,061","48,857"
Future,Too Comfortable,"129,766,081","107,604"
Álvaro De Luna,Juramento eterno de sal,"129,589,022","50,359"
Dua Lipa,Boys Will Be Boys,"129,273,850","27,314"
Ryokuoushoku Shakai,Mela!,"129,113,456","70,848"
Conan Gray,The Cut That Always Bleeds,"129,034,557","204,173"
Barbara Pravi,Voilà,"128,786,132","156,955"
LANY,if this is the last time,"128,456,222","42,523"
Arijit Singh,Thodi Jagah,"128,446,350","199,279"
Mac Miller,Hand Me Downs,"128,394,128","43,886"
Anuel AA,Fútbol & Rumba,"128,304,436","17,184"
Dalex,Mejor,"128,088,707","19,963"
The Neighbourhood,Devil's Advocate,"128,066,054","59,144"
Mc Jacaré,Comprei um Lança,"127,991,884","47,004"
1nonly,Bunny Girl,"127,790,070","44,205"
tobi lou,2hrs,"127,474,571","14,755"
Giveon,Favorite Mistake,"127,054,465","56,201"
R3HAB,Creep,"127,019,094","15,349"
BTS,Interlude : Shadow,"126,881,039","21,809"
Hatik,Angela,"126,734,936","40,865"
EVERGLOW,LA DI DA,"126,726,677","43,092"
Playboi Carti,On That Time,"126,694,087","85,992"
Bruno & Marrone,Último Beijo,"126,687,164","13,353"
Vitor Fernandes,Acaso,"126,604,227","19,562"
Lil Uzi Vert,Prices,"126,398,783","26,207"
Glass Animals,Tangerine,"126,363,910","60,757"
Taylor Swift,closure,"126,269,723","63,194"
Internet Money,Lemonade,"126,080,102","21,747"
G-Eazy,Moana,"125,926,511","16,514"
LIZOT,Weekend,"125,894,458","16,987"
Lil God Dan,MARCELINE,"125,728,534","72,462"
Alec Benjamin,Mind Is A Prison,"125,580,680","24,341"
